sample,nm,period,height,gap,theta_1,theta_2,transmittance
46,1,0.5601133242,0.3850140607,0.109084222,13.4405513107,28.621909035500003,0.3115354093
46,2,0.5601133242,0.3850140607,0.109084222,13.4405513107,28.621909035500003,0.1417258908
47,0,0.5551478755,0.3959212458,0.1093689061,13.4350489983,29.0698997477,0.5852825228999999
48,0,0.608354506,0.39967133990000003,0.10742065890000001,14.0154894022,28.6056686569,0.2921438068
48,1,0.608354506,0.39967133990000003,0.10742065890000001,14.0154894022,28.6056686569,0.1524428564
48,2,0.608354506,0.39967133990000003,0.10742065890000001,14.0154894022,28.6056686569,0.21577301899999998
49,0,0.6514053046,0.4121774218,0.0973061939,12.917435964300001,27.8274311347,0.6838736620999999
49,1,0.6514053046,0.4121774218,0.0973061939,12.917435964300001,27.8274311347,0.21543595810000002
50,0,0.659819814,0.37177631899999997,0.1063053288,12.5950759167,27.303871707800003,0.0835121299
50,1,0.659819814,0.37177631899999997,0.1063053288,12.5950759167,27.303871707800003,0.317587539
50,2,0.659819814,0.37177631899999997,0.1063053288,12.5950759167,27.303871707800003,0.330662802
50,3,0.659819814,0.37177631899999997,0.1063053288,12.5950759167,27.303871707800003,0.0723394167
51,0,0.6507157828,0.3715627013,0.0909447572,12.600735856099998,28.5197207882,0.6501368541
51,1,0.6507157828,0.3715627013,0.0909447572,12.600735856099998,28.5197207882,0.24071907330000003
52,0,0.5676035762,0.3716738569,0.10026592960000001,13.5943023929,26.3514071154,0.2163512746
52,1,0.5676035762,0.3716738569,0.10026592960000001,13.5943023929,26.3514071154,0.49414604240000004
52,2,0.5676035762,0.3716738569,0.10026592960000001,13.5943023929,26.3514071154,0.1649539428
53,0,0.648342246,0.39747803460000003,0.09631215439999999,13.2484261705,25.452656584899998,0.7351593665
53,1,0.648342246,0.39747803460000003,0.09631215439999999,13.2484261705,25.452656584899998,0.1989194471
54,0,0.6598014699,0.432517008,0.09524460550000001,12.962346161,30.0923283838,0.0903028174
54,1,0.6598014699,0.432517008,0.09524460550000001,12.962346161,30.0923283838,0.1865201013
54,2,0.6598014699,0.432517008,0.09524460550000001,12.962346161,30.0923283838,0.016673478999999998
54,3,0.6598014699,0.432517008,0.09524460550000001,12.962346161,30.0923283838,0.2173376846
55,0,0.6486057916,0.4103975507,0.10516014300000001,13.7689402375,25.8574067689,0.7288311858
55,1,0.6486057916,0.4103975507,0.10516014300000001,13.7689402375,25.8574067689,0.20956550529999998
56,0,0.6044770067,0.42808778159999994,0.0997757215,12.544400483699999,28.777071977,0.33589882520000003
56,1,0.6044770067,0.42808778159999994,0.0997757215,12.544400483699999,28.777071977,0.47820475630000003
56,2,0.6044770067,0.42808778159999994,0.0997757215,12.544400483699999,28.777071977,0.46464366840000004
57,0,0.6111525324,0.43652921450000004,0.09153697470000001,12.329632418800001,25.6326780175,0.6336538076
57,1,0.6111525324,0.43652921450000004,0.09153697470000001,12.329632418800001,25.6326780175,0.2843531846
58,0,0.6469113999,0.3708269202,0.10472484650000001,13.9270978347,25.782532396599997,0.1309425257
58,1,0.6469113999,0.3708269202,0.10472484650000001,13.9270978347,25.782532396599997,0.5102511218
58,2,0.6469113999,0.3708269202,0.10472484650000001,13.9270978347,25.782532396599997,0.1033755734
58,3,0.6469113999,0.3708269202,0.10472484650000001,13.9270978347,25.782532396599997,0.041210147
59,0,0.5476218969,0.39419283850000003,0.1018463382,13.3600182235,28.2093614094,0.6388649496
60,0,0.5754503611,0.4089122497,0.09342040550000001,11.662071720999998,27.4724416269,0.3992919175
60,1,0.5754503611,0.4089122497,0.09342040550000001,11.662071720999998,27.4724416269,0.1679309337
60,2,0.5754503611,0.4089122497,0.09342040550000001,11.662071720999998,27.4724416269,0.3984908419
61,0,0.579304549,0.3624428555,0.0954820683,12.987716170799999,24.8386899159,0.6858705935
62,0,0.6393899502,0.4374255619,0.10801343070000001,13.806692591300001,25.1231593888,0.17674992399999997
62,1,0.6393899502,0.4374255619,0.10801343070000001,13.806692591300001,25.1231593888,0.4021374328
62,2,0.6393899502,0.4374255619,0.10801343070000001,13.806692591300001,25.1231593888,0.2743598362
62,3,0.6393899502,0.4374255619,0.10801343070000001,13.806692591300001,25.1231593888,0.1065402877
63,0,0.6164355182,0.39675482869999995,0.1004410743,13.654722895099999,25.4602418383,0.6498282364
63,1,0.6164355182,0.39675482869999995,0.1004410743,13.654722895099999,25.4602418383,0.271295471
64,0,0.6102251805,0.37980881689999996,0.09706439439999999,12.172880680899999,24.8834298699,0.21358976719999997
64,1,0.6102251805,0.37980881689999996,0.09706439439999999,12.172880680899999,24.8834298699,0.0789001556
64,2,0.6102251805,0.37980881689999996,0.09706439439999999,12.172880680899999,24.8834298699,0.10254670310000001
65,0,0.6482578339,0.36978417469999997,0.10211457439999999,13.7806709888,26.09836039,0.7130722058000001
65,1,0.6482578339,0.36978417469999997,0.10211457439999999,13.7806709888,26.09836039,0.2146536671
66,0,0.6460812072,0.42607765280000004,0.1097085318,12.3023589219,27.0019455061,0.18999492850000002
66,1,0.6460812072,0.42607765280000004,0.1097085318,12.3023589219,27.0019455061,0.2124868826
66,2,0.6460812072,0.42607765280000004,0.1097085318,12.3023589219,27.0019455061,0.040520508
66,3,0.6460812072,0.42607765280000004,0.1097085318,12.3023589219,27.0019455061,0.11952136199999999
67,0,0.6272093439,0.4379334819,0.09077760369999999,11.8481837626,26.6161575183,0.7083068015999999
67,1,0.6272093439,0.4379334819,0.09077760369999999,11.8481837626,26.6161575183,0.24332948130000004
68,0,0.6022507149,0.39032043159999996,0.0922381695,13.9311734073,29.2911339466,0.2913090319
68,1,0.6022507149,0.39032043159999996,0.0922381695,13.9311734073,29.2911339466,0.0964785676
68,2,0.6022507149,0.39032043159999996,0.0922381695,13.9311734073,29.2911339466,0.4592151217
69,0,0.6426600338,0.3893680469,0.1090652941,11.8990852318,28.1937066814,0.6611026691999999
69,1,0.6426600338,0.3893680469,0.1090652941,11.8990852318,28.1937066814,0.2643783589
70,0,0.6277184822,0.3811978504,0.0965310607,13.729409653800001,29.441058932399997,0.2450949666
70,1,0.6277184822,0.3811978504,0.0965310607,13.729409653800001,29.441058932399997,0.3190569204
70,2,0.6277184822,0.3811978504,0.0965310607,13.729409653800001,29.441058932399997,0.1407752449
70,3,0.6277184822,0.3811978504,0.0965310607,13.729409653800001,29.441058932399997,0.2231393878
71,0,0.5803594672,0.3996331022,0.1082576475,12.493710305,29.578949027600004,0.6234073298
72,0,0.5902940697,0.4190382101,0.0948017542,12.726972453800002,28.4993214202,0.334773522
72,1,0.5902940697,0.4190382101,0.0948017542,12.726972453800002,28.4993214202,0.29368687039999997
72,2,0.5902940697,0.4190382101,0.0948017542,12.726972453800002,28.4993214202,0.24051887170000003
73,0,0.5590761747,0.41847828119999997,0.0906541934,12.5834149305,26.231557437,0.6509725469000001
74,0,0.6576455108,0.4113683542,0.10026771359999999,12.635802021300002,26.8274134465,0.09489167539999999
74,1,0.6576455108,0.4113683542,0.10026771359999999,12.635802021300002,26.8274134465,0.04836976269999999
74,2,0.6576455108,0.4113683542,0.10026771359999999,12.635802021300002,26.8274134465,0.3620097187
74,3,0.6576455108,0.4113683542,0.10026771359999999,12.635802021300002,26.8274134465,0.1811020454
75,0,0.6016423886,0.3784783739,0.10339957609999999,12.4530226392,25.987588960900002,0.6279924615
75,1,0.6016423886,0.3784783739,0.10339957609999999,12.4530226392,25.987588960900002,0.3013264733
76,0,0.6055015851,0.39885406380000005,0.09680552349999999,11.7753539441,28.7500077779,0.30555985129999996
76,1,0.6055015851,0.39885406380000005,0.09680552349999999,11.7753539441,28.7500077779,0.46651565659999994
76,2,0.6055015851,0.39885406380000005,0.09680552349999999,11.7753539441,28.7500077779,0.2967337043
77,0,0.6166754753,0.40293193450000003,0.09257396949999999,12.400680656099999,29.754925262199997,0.6677076074999999
77,1,0.6166754753,0.40293193450000003,0.09257396949999999,12.400680656099999,29.754925262199997,0.2566685359
78,0,0.5872518662,0.4088035881,0.0980940864,12.3877985573,26.3162440516,0.3372491444
78,1,0.5872518662,0.4088035881,0.0980940864,12.3877985573,26.3162440516,0.42146367049999994
78,2,0.5872518662,0.4088035881,0.0980940864,12.3877985573,26.3162440516,0.3818782268
79,0,0.6122246184000001,0.3748288832,0.1038409732,11.548925694600001,24.752804708299998,0.5843530772
79,1,0.6122246184000001,0.3748288832,0.1038409732,11.548925694600001,24.752804708299998,0.3215065805
80,0,0.5631276087,0.39301196780000003,0.10909180480000001,12.219352085699999,27.9970277984,0.29643570539999997
80,1,0.5631276087,0.39301196780000003,0.10909180480000001,12.219352085699999,27.9970277984,0.3219155557
80,2,0.5631276087,0.39301196780000003,0.10909180480000001,12.219352085699999,27.9970277984,0.151898961
81,0,0.5498487964,0.43561525,0.0983993019,12.3840071944,25.605987859099997,0.6416594536
82,0,0.5892375367,0.3836136835,0.0973650531,13.5407582613,27.9319625606,0.3182205956
82,1,0.5892375367,0.3836136835,0.0973650531,13.5407582613,27.9319625606,0.18315226760000003
82,2,0.5892375367,0.3836136835,0.0973650531,13.5407582613,27.9319625606,0.1390788617
83,0,0.5690360949000001,0.39460281880000003,0.09122309619999999,11.878646216199998,29.820005255,0.6886237247
84,0,0.6007237972999999,0.4370046246,0.0911609408,12.585573249300001,26.306131938000004,0.303743678
84,1,0.6007237972999999,0.4370046246,0.0911609408,12.585573249300001,26.306131938000004,0.093414339
84,2,0.6007237972999999,0.4370046246,0.0911609408,12.585573249300001,26.306131938000004,0.15358703199999998
85,0,0.6559550059,0.4346004178,0.0909003015,11.6746006825,29.2741267838,0.7156759859999999
85,1,0.6559550059,0.4346004178,0.0909003015,11.6746006825,29.2741267838,0.1918479763
86,0,0.5808439747999999,0.4134041124,0.0902727594,11.8017931351,27.2919232904,0.3777432379
86,1,0.5808439747999999,0.4134041124,0.0902727594,11.8017931351,27.2919232904,0.181011222
86,2,0.5808439747999999,0.4134041124,0.0902727594,11.8017931351,27.2919232904,0.22109443
87,0,0.5801267416,0.42677499409999997,0.1006285423,11.9973281641,28.5364120571,0.6571708293
88,0,0.609835269,0.429837896,0.092201727,13.520321983299999,27.8197776369,0.2880366163
88,1,0.609835269,0.429837896,0.092201727,13.520321983299999,27.8197776369,0.005126003
88,2,0.609835269,0.429837896,0.092201727,13.520321983299999,27.8197776369,0.5383322384
89,0,0.6192955486999999,0.4082806472,0.1056617999,13.5418639707,27.354386318000003,0.6488480166
89,1,0.6192955486999999,0.4082806472,0.1056617999,13.5418639707,27.354386318000003,0.28121199880000003
90,0,0.583702606,0.4172105122,0.1026873129,13.7473524326,25.7410637015,0.34557234770000006
90,1,0.583702606,0.4172105122,0.1026873129,13.7473524326,25.7410637015,0.301493472
90,2,0.583702606,0.4172105122,0.1026873129,13.7473524326,25.7410637015,0.2048903527
91,0,0.5415268103,0.43148322009999995,0.092696705,12.1649084422,26.0565644137,0.6554763661
92,0,0.5554849057,0.39743953590000003,0.09614422369999999,11.8325174599,27.1355100801,0.3104165704
92,1,0.5554849057,0.39743953590000003,0.09614422369999999,11.8325174599,27.1355100801,0.2860960922
92,2,0.5554849057,0.39743953590000003,0.09614422369999999,11.8325174599,27.1355100801,0.0503321444
93,0,0.6314753109000001,0.4320454497,0.10029801470000001,13.7904819855,25.592685499,0.6847005932
93,1,0.6314753109000001,0.4320454497,0.10029801470000001,13.7904819855,25.592685499,0.220209838
94,0,0.5511647866,0.4060051418,0.1054416132,12.207209602999999,29.585451438499998,0.36066283299999996
94,1,0.5511647866,0.4060051418,0.1054416132,12.207209602999999,29.585451438499998,0.3122142684
94,2,0.5511647866,0.4060051418,0.1054416132,12.207209602999999,29.585451438499998,0.17938171309999998
95,0,0.6441112612,0.39017050049999996,0.1086772896,12.7896126256,29.2557267256,0.6786715869
95,1,0.6441112612,0.39017050049999996,0.1086772896,12.7896126256,29.2557267256,0.2478900442
96,0,0.5967279232,0.4314972664,0.09648319890000001,13.6174806332,28.1240887573,0.3255421341
96,1,0.5967279232,0.4314972664,0.09648319890000001,13.6174806332,28.1240887573,0.10511352310000001
96,2,0.5967279232,0.4314972664,0.09648319890000001,13.6174806332,28.1240887573,0.1314745114
97,0,0.5796289095,0.4313439793,0.1090144893,12.317386611400002,29.9053484208,0.6620836096
98,0,0.5474258326,0.40385723009999996,0.1059023953,13.8806523649,27.8537308131,0.17321427679999998
98,1,0.5474258326,0.40385723009999996,0.1059023953,13.8806523649,27.8537308131,0.4740823078
98,2,0.5474258326,0.40385723009999996,0.1059023953,13.8806523649,27.8537308131,0.44728517770000004
99,0,0.5523300724,0.37252906799999996,0.1028884365,13.2855654679,25.6397109473,0.5585297840000001
100,0,0.5630963524,0.36038915039999997,0.1052271377,11.7796318972,25.758374112600002,0.21626459239999998
100,1,0.5630963524,0.36038915039999997,0.1052271377,11.7796318972,25.758374112600002,0.20632983079999997
100,2,0.5630963524,0.36038915039999997,0.1052271377,11.7796318972,25.758374112600002,0.3864317974
101,0,0.6441432944,0.39637651020000003,0.1005996475,12.2883115403,28.7255596592,0.697026366
101,1,0.6441432944,0.39637651020000003,0.1005996475,12.2883115403,28.7255596592,0.2332778606
102,0,0.5603010046,0.37697002479999997,0.0970703337,13.0867679264,26.109050369299997,0.24272507780000002
102,1,0.5603010046,0.37697002479999997,0.0970703337,13.0867679264,26.109050369299997,0.21270746440000002
102,2,0.5603010046,0.37697002479999997,0.0970703337,13.0867679264,26.109050369299997,0.4579013743
103,0,0.612499225,0.4238677147,0.0977602678,12.9424099837,28.880121779499998,0.6436404121
103,1,0.612499225,0.4238677147,0.0977602678,12.9424099837,28.880121779499998,0.2748078527
104,0,0.6375790422,0.4362891455,0.104665383,12.3007125878,29.7762385207,0.2278210048
104,1,0.6375790422,0.4362891455,0.104665383,12.3007125878,29.7762385207,0.22442140940000002
104,2,0.6375790422,0.4362891455,0.104665383,12.3007125878,29.7762385207,0.37800323560000004
104,3,0.6375790422,0.4362891455,0.104665383,12.3007125878,29.7762385207,0.064707815
105,0,0.5645046753,0.42444593340000003,0.10713767119999999,13.719089275,28.5352487423,0.6593615514
106,0,0.5430237524,0.4077307914,0.0978770566,13.516042238599999,29.0487421544,0.1981496249
106,1,0.5430237524,0.4077307914,0.0978770566,13.516042238599999,29.0487421544,0.3376477714
106,2,0.5430237524,0.4077307914,0.0978770566,13.516042238599999,29.0487421544,0.2182664224
107,0,0.5434785947999999,0.39079015270000006,0.09100648300000001,13.0206827042,26.3071016181,0.6502188896
108,0,0.5648438199,0.43961014530000003,0.10801271900000001,12.9406528607,25.1050053384,0.29493454350000003
108,1,0.5648438199,0.43961014530000003,0.10801271900000001,12.9406528607,25.1050053384,0.4273014
108,2,0.5648438199,0.43961014530000003,0.10801271900000001,12.9406528607,25.1050053384,0.0207240795
109,0,0.6404118075,0.3850103405,0.0943850841,12.009163040299999,26.784367928800002,0.6896769945
109,1,0.6404118075,0.3850103405,0.0943850841,12.009163040299999,26.784367928800002,0.22866021879999998
110,0,0.5423633923,0.4329667786,0.09318778679999999,11.9168450954,26.711178601100002,0.1966063745
110,1,0.5423633923,0.4329667786,0.09318778679999999,11.9168450954,26.711178601100002,0.6629265236
110,2,0.5423633923,0.4329667786,0.09318778679999999,11.9168450954,26.711178601100002,0.5044142112
111,0,0.5905307628,0.37379958399999996,0.09850748029999999,13.1375259198,29.4294845346,0.6137675202999999
111,1,0.5905307628,0.37379958399999996,0.09850748029999999,13.1375259198,29.4294845346,0.30643403989999995
112,0,0.6318377169,0.40237783109999997,0.0982717867,11.7058068651,29.66965083,0.2138022668
112,1,0.6318377169,0.40237783109999997,0.0982717867,11.7058068651,29.66965083,0.0774698561
112,2,0.6318377169,0.40237783109999997,0.0982717867,11.7058068651,29.66965083,0.3069452151
112,3,0.6318377169,0.40237783109999997,0.0982717867,11.7058068651,29.66965083,0.0761577257
113,0,0.6309464322999999,0.43532111490000003,0.10196848509999999,11.893103090999999,28.293090951900002,0.6529688633999999
113,1,0.6309464322999999,0.43532111490000003,0.10196848509999999,11.893103090999999,28.293090951900002,0.25413069769999996
114,0,0.6496719059,0.394924765,0.1037161124,12.5697956792,29.978277608400003,0.1815509413
114,1,0.6496719059,0.394924765,0.1037161124,12.5697956792,29.978277608400003,0.049261765199999995
114,2,0.6496719059,0.394924765,0.1037161124,12.5697956792,29.978277608400003,0.0066915989
114,3,0.6496719059,0.394924765,0.1037161124,12.5697956792,29.978277608400003,0.0080473065
115,0,0.5824734185,0.4185753737,0.10320164529999999,12.1223000326,26.5047821404,0.6272541924999999
116,0,0.6249017914,0.40029495130000003,0.1021268402,13.1516705399,24.954185828299998,0.2289972988
116,1,0.6249017914,0.40029495130000003,0.1021268402,13.1516705399,24.954185828299998,0.06643631259999999
116,2,0.6249017914,0.40029495130000003,0.1021268402,13.1516705399,24.954185828299998,0.145789951
116,3,0.6249017914,0.40029495130000003,0.1021268402,13.1516705399,24.954185828299998,0.013063266899999999
117,0,0.6140125010999999,0.42935003979999997,0.1006929327,12.801381317999999,25.4316602092,0.6164815177999999
117,1,0.6140125010999999,0.42935003979999997,0.1006929327,12.801381317999999,25.4316602092,0.30194214150000004
118,0,0.5452897394,0.3807573146,0.099652031,13.6417692327,29.8740040308,0.1744332333
118,1,0.5452897394,0.3807573146,0.099652031,13.6417692327,29.8740040308,0.3417701605
118,2,0.5452897394,0.3807573146,0.099652031,13.6417692327,29.8740040308,0.1047163503
119,0,0.6588872631,0.36308437340000005,0.1074222586,14.0563673678,25.8359781802,0.6328964354
119,1,0.6588872631,0.36308437340000005,0.1074222586,14.0563673678,25.8359781802,0.2502062051
120,0,0.5958284918,0.4228628514,0.10734492009999999,12.399638935699999,25.8407506751,0.3103396362
120,1,0.5958284918,0.4228628514,0.10734492009999999,12.399638935699999,25.8407506751,0.35033135159999995
120,2,0.5958284918,0.4228628514,0.10734492009999999,12.399638935699999,25.8407506751,0.051289525999999995
121,0,0.5858241363000001,0.37260818009999996,0.1098326016,12.386828828299999,28.239252641900002,0.6284166543
121,1,0.5858241363000001,0.37260818009999996,0.1098326016,12.386828828299999,28.239252641900002,0.3419327058
122,0,0.5480603517,0.4174608619,0.0973038334,11.5954355928,29.2062143429,0.1991482133
122,1,0.5480603517,0.4174608619,0.0973038334,11.5954355928,29.2062143429,0.0102300027
122,2,0.5480603517,0.4174608619,0.0973038334,11.5954355928,29.2062143429,0.5592265343
123,0,0.6224239062,0.4269063258,0.09492868119999999,12.8541738918,27.9308369009,0.6956363826
123,1,0.6224239062,0.4269063258,0.09492868119999999,12.8541738918,27.9308369009,0.2424408058
124,0,0.5654603923,0.3602968651,0.0964290833,13.447571871500001,27.222727544899996,0.21413870350000003
124,1,0.5654603923,0.3602968651,0.0964290833,13.447571871500001,27.222727544899996,0.33375497519999997
124,2,0.5654603923,0.3602968651,0.0964290833,13.447571871500001,27.222727544899996,0.564051606
125,0,0.5546971263,0.38952031460000003,0.1046293568,11.9082645624,29.777791108400002,0.5755322755
126,0,0.6084920774,0.4130640818,0.09730437869999999,13.632912567,28.317774387800004,0.2892376061
126,1,0.6084920774,0.4130640818,0.09730437869999999,13.632912567,28.317774387800004,0.2678109741
126,2,0.6084920774,0.4130640818,0.09730437869999999,13.632912567,28.317774387800004,0.2701459968
127,0,0.6186730809000001,0.4385292921,0.0988085903,12.4843739318,25.8641851759,0.6557046402000001
127,1,0.6186730809000001,0.4385292921,0.0988085903,12.4843739318,25.8641851759,0.27892001639999997
128,0,0.6594597490999999,0.37507606229999996,0.1021464094,12.968983666400002,29.011413645100003,0.0841753968
128,1,0.6594597490999999,0.37507606229999996,0.1021464094,12.968983666400002,29.011413645100003,0.1349082154
128,2,0.6594597490999999,0.37507606229999996,0.1021464094,12.968983666400002,29.011413645100003,0.0197943022
128,3,0.6594597490999999,0.37507606229999996,0.1021464094,12.968983666400002,29.011413645100003,0.017976952
129,0,0.5602536962,0.3921602611,0.1072217669,11.8304010024,25.878791979699997,0.5480273594
130,0,0.5418481004,0.3814308797,0.1050721599,13.4621824412,28.3824313978,0.1548522317
130,1,0.5418481004,0.3814308797,0.1050721599,13.4621824412,28.3824313978,0.3030350661
130,2,0.5418481004,0.3814308797,0.1050721599,13.4621824412,28.3824313978,0.18287403010000003
131,0,0.6533327536,0.40510650579999996,0.1096161399,12.852826206700001,29.309014699000002,0.6517102364
131,1,0.6533327536,0.40510650579999996,0.1096161399,12.852826206700001,29.309014699000002,0.24465677300000002
132,0,0.5426909579,0.41705008,0.0905717557,12.4011322048,28.927017464299997,0.1966423463
132,1,0.5426909579,0.41705008,0.0905717557,12.4011322048,28.927017464299997,0.46294591310000005
132,2,0.5426909579,0.41705008,0.0905717557,12.4011322048,28.927017464299997,0.13070663
133,0,0.645557863,0.39264759590000003,0.10865063119999999,13.3890645184,27.4611865856,0.6931847365
133,1,0.645557863,0.39264759590000003,0.10865063119999999,13.3890645184,27.4611865856,0.2350874169
134,0,0.6107354642,0.4220959268,0.0915135025,13.0736307455,29.206033914000002,0.28401032260000003
134,1,0.6107354642,0.4220959268,0.0915135025,13.0736307455,29.206033914000002,0.0913592243
134,2,0.6107354642,0.4220959268,0.0915135025,13.0736307455,29.206033914000002,0.2366690303
135,0,0.6538914847999999,0.3644877884,0.09957544480000001,12.5487008867,25.1217528912,0.6386420418000001
135,1,0.6538914847999999,0.3644877884,0.09957544480000001,12.5487008867,25.1217528912,0.2499243478
136,0,0.6253815392000001,0.3696563028,0.10278826699999999,12.4288631326,29.879904920599998,0.2503696779
136,1,0.6253815392000001,0.3696563028,0.10278826699999999,12.4288631326,29.879904920599998,0.08524144210000001
136,2,0.6253815392000001,0.3696563028,0.10278826699999999,12.4288631326,29.879904920599998,0.25067545210000003
136,3,0.6253815392000001,0.3696563028,0.10278826699999999,12.4288631326,29.879904920599998,0.2079672898
137,0,0.610915681,0.4050182935,0.0932881468,13.184320873399999,28.2181609071,0.6419898272000001
137,1,0.610915681,0.4050182935,0.0932881468,13.184320873399999,28.2181609071,0.2674334089
138,0,0.6228298362,0.40431494090000003,0.1057154505,11.607382581700001,30.071042801599997,0.3104985376
138,1,0.6228298362,0.40431494090000003,0.1057154505,11.607382581700001,30.071042801599997,0.12414751619999999
138,2,0.6228298362,0.40431494090000003,0.1057154505,11.607382581700001,30.071042801599997,0.3522618722
138,3,0.6228298362,0.40431494090000003,0.1057154505,11.607382581700001,30.071042801599997,0.007485800999999999
139,0,0.6156311909000001,0.437440304,0.1021529383,13.811510526300001,29.283973540300003,0.6794126153
139,1,0.6156311909000001,0.437440304,0.1021529383,13.811510526300001,29.283973540300003,0.25228942509999996
140,0,0.6176306434000001,0.3919432664,0.0989798866,12.080067334,26.232429382800003,0.246806816
140,1,0.6176306434000001,0.3919432664,0.0989798866,12.080067334,26.232429382800003,0.0820303135
140,2,0.6176306434000001,0.3919432664,0.0989798866,12.080067334,26.232429382800003,0.5130935997
141,0,0.5930454333,0.42004082060000003,0.10339231089999999,11.729305092999999,27.329401911999998,0.5854784575
141,1,0.5930454333,0.42004082060000003,0.10339231089999999,11.729305092999999,27.329401911999998,0.3347651815
142,0,0.6208555705,0.4245196445,0.093353651,11.7284745177,26.158708067,0.2675604936
142,1,0.6208555705,0.4245196445,0.093353651,11.7284745177,26.158708067,0.0771954482
142,2,0.6208555705,0.4245196445,0.093353651,11.7284745177,26.158708067,0.3257315803
142,3,0.6208555705,0.4245196445,0.093353651,11.7284745177,26.158708067,0.1324306666
143,0,0.5668156164,0.3968364708,0.1070857695,13.8256645949,28.0082047683,0.6350055
144,0,0.6415266726,0.4271597343,0.09358839029999999,11.6808925931,27.1261853104,0.18785624
144,1,0.6415266726,0.4271597343,0.09358839029999999,11.6808925931,27.1261853104,0.3196827628
144,2,0.6415266726,0.4271597343,0.09358839029999999,11.6808925931,27.1261853104,0.4933581748
144,3,0.6415266726,0.4271597343,0.09358839029999999,11.6808925931,27.1261853104,0.047320925800000004
145,0,0.6505200237,0.4088113846,0.0982587181,12.325190417,28.5802274298,0.6724924593
145,1,0.6505200237,0.4088113846,0.0982587181,12.325190417,28.5802274298,0.22835483360000003
146,0,0.5601133242,0.3850140607,0.109084222,13.4405513107,28.621909035500003,0.30399137870000004
146,1,0.5601133242,0.3850140607,0.109084222,13.4405513107,28.621909035500003,0.3738941461
146,2,0.5601133242,0.3850140607,0.109084222,13.4405513107,28.621909035500003,0.0166035519
147,0,0.5551478755,0.3959212458,0.1093689061,13.4350489983,29.0698997477,0.5852824867
148,0,0.608354506,0.39967133990000003,0.10742065890000001,14.0154894022,28.6056686569,0.2921437762
148,1,0.608354506,0.39967133990000003,0.10742065890000001,14.0154894022,28.6056686569,0.2584313505
148,2,0.608354506,0.39967133990000003,0.10742065890000001,14.0154894022,28.6056686569,0.2992379879
149,0,0.6514053046,0.4121774218,0.0973061939,12.917435964300001,27.8274311347,0.6838736981
149,1,0.6514053046,0.4121774218,0.0973061939,12.917435964300001,27.8274311347,0.215435963
150,0,0.659819814,0.37177631899999997,0.1063053288,12.5950759167,27.303871707800003,0.0835120813
150,1,0.659819814,0.37177631899999997,0.1063053288,12.5950759167,27.303871707800003,0.3301204854
150,2,0.659819814,0.37177631899999997,0.1063053288,12.5950759167,27.303871707800003,0.0768945419
150,3,0.659819814,0.37177631899999997,0.1063053288,12.5950759167,27.303871707800003,0.054071201
151,0,0.6507157828,0.3715627013,0.0909447572,12.600735856099998,28.5197207882,0.6501367692000001
151,1,0.6507157828,0.3715627013,0.0909447572,12.600735856099998,28.5197207882,0.2407190737
152,0,0.5676035762,0.3716738569,0.10026592960000001,13.5943023929,26.3514071154,0.2163512353
152,1,0.5676035762,0.3716738569,0.10026592960000001,13.5943023929,26.3514071154,0.48804317729999996
152,2,0.5676035762,0.3716738569,0.10026592960000001,13.5943023929,26.3514071154,0.1253652875
153,0,0.648342246,0.39747803460000003,0.09631215439999999,13.2484261705,25.452656584899998,0.735159201
153,1,0.648342246,0.39747803460000003,0.09631215439999999,13.2484261705,25.452656584899998,0.198919446
154,0,0.6598014699,0.432517008,0.09524460550000001,12.962346161,30.0923283838,0.0903030147
154,1,0.6598014699,0.432517008,0.09524460550000001,12.962346161,30.0923283838,0.17976715100000001
154,2,0.6598014699,0.432517008,0.09524460550000001,12.962346161,30.0923283838,0.3025489434
154,3,0.6598014699,0.432517008,0.09524460550000001,12.962346161,30.0923283838,0.1874041856
155,0,0.6486057916,0.4103975507,0.10516014300000001,13.7689402375,25.8574067689,0.7288311688999999
155,1,0.6486057916,0.4103975507,0.10516014300000001,13.7689402375,25.8574067689,0.2095654989
156,0,0.6044770067,0.42808778159999994,0.0997757215,12.544400483699999,28.777071977,0.3358986508
156,1,0.6044770067,0.42808778159999994,0.0997757215,12.544400483699999,28.777071977,0.4620491035
156,2,0.6044770067,0.42808778159999994,0.0997757215,12.544400483699999,28.777071977,0.3781905847
157,0,0.6111525324,0.43652921450000004,0.09153697470000001,12.329632418800001,25.6326780175,0.6336537368
157,1,0.6111525324,0.43652921450000004,0.09153697470000001,12.329632418800001,25.6326780175,0.2843531862
158,0,0.6469113999,0.3708269202,0.10472484650000001,13.9270978347,25.782532396599997,0.13094253919999999
158,1,0.6469113999,0.3708269202,0.10472484650000001,13.9270978347,25.782532396599997,0.37642701359999997
158,2,0.6469113999,0.3708269202,0.10472484650000001,13.9270978347,25.782532396599997,0.0741291492
158,3,0.6469113999,0.3708269202,0.10472484650000001,13.9270978347,25.782532396599997,0.0227754264
159,0,0.5476218969,0.39419283850000003,0.1018463382,13.3600182235,28.2093614094,0.6388647627999999
160,0,0.5754503611,0.4089122497,0.09342040550000001,11.662071720999998,27.4724416269,0.39929217840000003
160,1,0.5754503611,0.4089122497,0.09342040550000001,11.662071720999998,27.4724416269,0.2860629983
160,2,0.5754503611,0.4089122497,0.09342040550000001,11.662071720999998,27.4724416269,0.1396853061
